"","codprov","depto","coddepto","circuito","mesa","electores","blancos","nulos","0060","0064","0181","0185","0186","0188","0501","0505","0542","0543"
"939","23","Capital","001","0018A","0939",349,3,4,0,8,37,9,7,3,132,14,15,46
"940","23","Capital","001","0018A","0940",350,4,3,2,6,44,5,6,1,118,22,9,72
"941","23","Capital","001","0018A","0941",350,2,7,4,10,33,4,8,1,121,21,14,70
"942","23","Capital","001","0018A","0942",349,4,5,4,7,31,3,7,5,138,4,19,75
"943","23","Capital","001","0018A","0943",350,5,6,2,11,29,8,7,0,132,14,10,59
"944","23","Capital","001","0018A","0944",349,7,9,2,8,37,6,3,2,130,16,11,69
"945","23","Capital","001","0018A","0945",349,5,7,2,7,47,6,1,2,127,9,18,63
"946","23","Capital","001","0018A","0946",350,4,2,2,11,46,0,8,3,132,7,13,69
"947","23","Capital","001","0018A","0947",350,2,5,1,38,5,5,5,3,116,14,20,61
"948","23","Capital","001","0018A","0948",349,3,6,5,10,35,4,6,4,120,19,11,68
"949","23","Capital","001","0018A","0949",349,10,7,5,16,24,2,4,1,126,9,10,60
"950","23","Capital","001","0018A","0950",348,7,4,0,13,30,5,6,0,104,16,18,83
"951","23","Capital","001","0018A","0951",349,8,3,5,9,41,4,5,0,125,12,18,62
"952","23","Capital","001","0018A","0952",349,4,8,2,9,32,2,7,1,106,17,6,85
"953","23","Capital","001","0018A","0953",349,2,10,4,8,40,2,12,2,123,18,20,54
"954","23","Capital","001","0018A","0954",349,6,8,0,14,37,8,2,1,111,14,10,62
"955","23","Capital","001","0018A","0955",348,5,3,2,4,44,1,5,6,129,11,4,73
"956","23","Capital","001","0018A","0956",350,8,11,1,12,37,0,6,1,115,12,11,77
"957","23","Capital","001","0018A","0957",350,5,4,1,24,36,5,3,1,122,10,10,67
"958","23","Capital","001","0018A","0958",350,3,6,1,8,40,5,8,0,136,7,12,52
"959","23","Capital","001","0018A","0959",349,2,9,3,11,32,4,6,0,135,15,12,66
"960","23","Capital","001","0018A","0960",349,5,7,2,3,25,4,5,2,149,11,13,80
"961","23","Capital","001","0018A","0961",349,8,5,3,5,31,3,3,0,145,15,10,67
"962","23","Capital","001","0018A","0962",349,5,2,1,9,28,4,6,1,134,12,14,72
"963","23","Capital","001","0018A","0963",349,3,11,2,16,29,7,5,1,122,15,17,55
"964","23","Capital","001","0018A","0964",347,4,13,2,7,49,6,7,2,114,16,16,49
"965","23","Capital","001","0018A","0965",348,3,4,1,8,42,4,8,0,119,10,21,72
"966","23","Capital","001","0018A","0966",348,0,8,0,9,32,2,3,3,125,8,11,87
"967","23","Capital","001","0018A","0967",348,4,4,2,12,40,4,3,4,104,18,10,89
"968","23","Capital","001","0018A","0968",348,2,10,2,12,49,4,6,0,111,15,19,63
"969","23","Capital","001","0018A","0969",348,3,8,4,17,46,0,7,3,111,11,11,67
"970","23","Capital","001","0018A","0970",348,5,7,4,9,33,2,4,1,100,19,13,82
"971","23","Capital","001","0018A","0971",348,4,6,4,12,44,4,10,0,121,6,20,61
"972","23","Capital","001","0018A","0972",348,4,6,4,12,45,7,6,1,115,16,15,68
"973","23","Capital","001","0018A","0973",348,12,7,4,6,22,2,4,2,142,8,14,65
"974","23","Capital","001","0018A","0974",347,6,3,3,16,42,5,2,1,132,5,17,55
"975","23","Capital","001","0018A","0975",348,5,5,6,12,40,2,7,2,120,10,7,70
"976","23","Capital","001","0018A","0976",349,3,6,7,10,34,3,4,0,116,15,13,76
"977","23","Capital","001","0018A","0977",348,2,3,0,4,43,8,12,1,107,12,14,69
"978","23","Capital","001","0018A","0978",348,6,8,0,6,30,3,4,1,141,19,9,63
"979","23","Capital","001","0018A","0979",348,1,8,2,9,34,7,7,0,124,10,10,70
"980","23","Capital","001","0018A","0980",348,3,6,1,13,31,2,5,3,138,15,14,42
"981","23","Capital","001","0018A","0981",347,4,2,0,8,34,4,5,0,152,12,10,56
"982","23","Capital","001","0018A","0982",348,4,2,4,7,49,3,1,3,128,11,6,66
"983","23","Capital","001","0018A","0983",348,5,6,4,3,38,3,2,2,134,15,16,57
"984","23","Capital","001","0018A","0984",349,9,6,3,6,38,3,8,1,113,11,15,77
"985","23","Capital","001","0018A","0985",348,2,9,2,7,38,3,7,4,117,11,14,67
"986","23","Capital","001","0018A","0986",349,5,4,0,16,30,3,6,3,119,13,13,85
"987","23","Capital","001","0018A","0987",348,0,7,1,8,45,3,5,0,113,15,9,69
"988","23","Capital","001","0018A","0988",347,3,2,4,9,40,6,7,5,138,8,7,61
"989","23","Capital","001","0018A","0989",348,1,14,4,14,46,1,5,0,121,0,8,62
"990","23","Capital","001","0018A","0990",348,4,6,1,5,41,2,5,3,132,15,22,57
"991","23","Capital","001","0018A","0991",348,3,6,5,5,29,4,3,2,144,18,11,61
"992","23","Capital","001","0018A","0992",349,1,8,3,3,46,6,2,2,104,11,11,83
"993","23","Capital","001","0018A","0993",348,5,1,1,8,31,1,3,0,124,11,8,89
"994","23","Capital","001","0018A","0994",351,3,2,2,14,45,1,4,2,128,9,14,41
"995","23","Capital","001","0018B","0995",349,2,9,2,16,32,3,6,1,105,23,10,82
"996","23","Capital","001","0018B","0996",350,4,6,0,16,45,3,5,0,110,20,9,69
"997","23","Capital","001","0018B","0997",350,2,10,0,9,31,8,3,0,104,14,12,88
"998","23","Capital","001","0018B","0998",351,2,10,2,17,44,3,3,3,116,18,8,61
"999","23","Capital","001","0018B","0999",350,6,5,0,9,39,6,5,3,116,9,9,77
"1000","23","Capital","001","0018B","1000",350,6,3,2,9,47,3,6,3,87,16,8,95
"1001","23","Capital","001","0018B","1001",350,6,9,5,16,44,1,4,3,117,11,9,71
"1002","23","Capital","001","0018B","1002",350,4,9,6,10,37,15,11,0,105,16,12,69
"1003","23","Capital","001","0018B","1003",350,7,3,5,15,46,3,7,1,98,21,11,70
"1004","23","Capital","001","0018B","1004",350,10,8,2,17,26,1,9,1,103,12,5,96
"1005","23","Capital","001","0018B","1005",351,5,8,2,8,20,3,4,3,143,9,10,73
"1006","23","Capital","001","0018B","1006",351,6,4,3,15,41,4,7,3,101,26,12,72
"1007","23","Capital","001","0018B","1007",349,2,9,2,15,34,5,1,3,136,20,14,59
"1008","23","Capital","001","0018B","1008",350,7,1,6,8,34,4,8,4,92,16,14,91
"1009","23","Capital","001","0018B","1009",349,1,6,2,9,29,5,4,0,125,15,11,81
"1010","23","Capital","001","0018B","1010",349,7,10,0,9,48,2,5,1,84,13,14,77
"1011","23","Capital","001","0018B","1011",349,3,11,2,18,37,4,10,2,94,15,7,79
"1012","23","Capital","001","0018B","1012",349,2,5,5,10,31,3,7,1,115,11,13,82
"1013","23","Capital","001","0018B","1013",349,5,10,1,17,37,7,7,3,108,11,9,77
"1014","23","Capital","001","0018B","1014",350,3,2,3,17,33,7,6,3,103,23,15,68
"1015","23","Capital","001","0018B","1015",348,3,12,1,9,41,7,8,1,100,18,8,75
"1016","23","Capital","001","0018B","1016",349,6,4,3,11,35,2,9,2,112,10,19,70
"1017","23","Capital","001","0018B","1017",349,4,6,6,13,36,3,9,1,122,8,22,64
"1018","23","Capital","001","0018B","1018",349,6,6,3,15,29,4,4,5,100,11,10,94
"1019","23","Capital","001","0018B","1019",349,3,12,3,12,21,12,10,0,91,13,11,104
"1020","23","Capital","001","0018B","1020",349,4,5,1,12,32,4,4,3,100,15,13,88
"1021","23","Capital","001","0018B","1021",349,6,7,3,12,45,4,10,1,103,13,11,0
"1022","23","Capital","001","0018B","1022",349,3,5,4,17,26,2,4,1,91,17,13,95
"1023","23","Capital","001","0018B","1023",351,2,5,1,9,36,2,3,3,122,13,15,64
"1024","23","Capital","001","0018B","1024",350,5,5,3,13,33,3,5,3,125,11,21,67
"1025","23","Capital","001","0018B","1025",350,8,4,3,12,40,5,5,3,116,12,10,60
"1026","23","Capital","001","0018B","1026",350,2,8,1,13,40,5,1,2,105,9,14,81
"1027","23","Capital","001","0018B","1027",349,2,7,0,11,50,4,6,5,111,15,12,72
"1028","23","Capital","001","0018B","1028",349,5,4,2,10,28,6,3,3,122,18,9,86
"1029","23","Capital","001","0018B","1029",349,4,5,2,12,42,4,5,3,100,12,8,75
"1030","23","Capital","001","0018B","1030",350,8,3,2,11,48,2,8,1,129,16,10,57
"1031","23","Capital","001","0018B","1031",349,5,7,7,10,33,4,4,5,139,2,15,62
"1032","23","Capital","001","0018B","1032",350,2,4,3,19,43,5,7,2,102,14,17,55
"1033","23","Capital","001","0018B","1033",350,5,5,2,15,37,2,5,4,108,16,15,69
"1034","23","Capital","001","0018B","1034",349,7,6,1,18,40,6,6,0,104,12,15,71
"1035","23","Capital","001","0018B","1035",349,4,2,1,15,40,6,3,4,111,16,13,62
"1036","23","Capital","001","0018B","1036",350,2,0,5,22,29,7,2,5,120,17,11,69
"1037","23","Capital","001","0018B","1037",349,5,2,2,16,34,8,6,7,116,16,11,62
"1038","23","Capital","001","0018B","1038",350,5,6,0,10,47,6,6,6,105,16,9,76
"1039","23","Capital","001","0019 ","1039",346,4,1,1,9,31,11,4,0,99,16,10,75
"1040","23","Capital","001","0019 ","1040",349,4,9,12,41,2,6,2,13,110,19,110,67
"1041","23","Capital","001","0019 ","1041",347,2,5,2,9,36,4,5,0,122,14,13,53
"1042","23","Capital","001","0019 ","1042",346,4,6,2,6,39,5,9,0,121,5,9,72
"1043","23","Capital","001","0019 ","1043",346,4,4,3,13,37,1,2,2,120,13,7,71
"1044","23","Capital","001","0019 ","1044",347,5,9,1,9,34,3,5,2,109,26,24,78
"1045","23","Capital","001","0019 ","1045",346,4,5,1,11,29,8,2,0,136,13,6,61
"1046","23","Capital","001","0019 ","1046",346,9,4,1,13,34,3,7,2,101,13,27,70
"1047","23","Capital","001","0019 ","1047",345,2,3,1,8,37,3,2,3,120,9,17,84
"1048","23","Capital","001","0019 ","1048",346,5,3,3,13,32,7,5,0,131,16,13,53
"1049","23","Capital","001","0019 ","1049",346,4,5,2,10,31,13,4,1,128,14,15,55
"1050","23","Capital","001","0019 ","1050",346,3,5,3,14,31,4,7,3,101,28,15,77
"1051","23","Capital","001","0019 ","1051",347,6,4,2,15,31,6,3,0,149,9,16,54
"1052","23","Capital","001","0019 ","1052",346,5,7,1,15,23,7,8,0,107,23,12,72
"1053","23","Capital","001","0019 ","1053",346,4,4,2,20,36,3,7,4,111,12,15,74
"1054","23","Capital","001","0019 ","1054",346,4,9,0,7,36,6,7,1,102,8,12,74
"1055","23","Capital","001","0019 ","1055",346,3,8,2,11,31,6,2,1,120,20,16,57
"1056","23","Capital","001","0019 ","1056",346,6,6,3,5,37,6,2,2,136,15,16,64
"1057","23","Capital","001","0019 ","1057",346,18,5,3,14,22,4,6,0,96,13,14,74
"1058","23","Capital","001","0019 ","1058",346,3,3,2,8,31,2,9,6,105,15,10,77
"1059","23","Capital","001","0019 ","1059",346,8,2,5,9,43,4,11,1,105,13,9,62
"1060","23","Capital","001","0019 ","1060",346,3,7,2,12,35,6,4,2,87,23,13,88
"1061","23","Capital","001","0019 ","1061",346,10,6,1,11,29,1,6,0,131,18,7,64
"1062","23","Capital","001","0019 ","1062",345,0,6,1,7,40,3,2,0,108,10,17,75
"1063","23","Capital","001","0019 ","1063",346,5,3,3,11,27,3,7,0,133,16,16,62
"1064","23","Capital","001","0019 ","1064",346,4,5,2,15,18,7,5,0,134,14,19,60
"1065","23","Capital","001","0019 ","1065",347,6,7,2,13,39,2,6,0,115,13,14,62
"1066","23","Capital","001","0019 ","1066",346,6,9,0,11,37,2,0,1,137,13,13,56
"1067","23","Capital","001","0019 ","1067",345,0,2,3,3,33,2,7,7,116,0,17,64
"1068","23","Capital","001","0019 ","1068",346,5,4,1,18,39,4,7,0,145,15,11,42
"1069","23","Capital","001","0019 ","1069",346,7,0,2,12,24,5,8,2,119,15,13,75
"1070","23","Capital","001","0019 ","1070",345,8,6,1,10,33,4,7,4,105,13,18,70
"1071","23","Capital","001","0019 ","1071",346,7,4,7,9,35,7,2,2,135,12,13,60
"1072","23","Capital","001","0019 ","1072",345,3,3,4,9,38,6,4,2,123,26,7,59
"1073","23","Capital","001","0019 ","1073",348,1,4,0,9,29,6,7,1,155,22,9,43
"1074","23","Capital","001","0019 ","1074",346,4,8,1,11,23,5,4,0,131,8,17,73
"1075","23","Capital","001","0019 ","1075",347,4,2,3,7,29,6,7,3,125,10,15,70
"1076","23","Capital","001","0019 ","1076",346,4,5,0,7,27,5,14,0,124,19,17,52
"1077","23","Capital","001","0019 ","1077",345,3,4,1,13,22,9,6,3,123,13,17,61
"1078","23","Capital","001","0019 ","1078",347,11,6,3,8,29,3,5,2,120,18,9,70
"1079","23","Capital","001","0019 ","1079",345,2,8,0,2,26,6,1,0,124,17,19,75
"1080","23","Capital","001","0019 ","1080",346,7,6,5,13,31,1,8,6,116,15,14,47
"1081","23","Capital","001","0019 ","1081",346,5,4,3,13,37,8,3,1,108,16,14,55
"1082","23","Capital","001","0019 ","1082",346,6,4,4,8,34,2,6,2,120,10,22,53
"1083","23","Capital","001","0019 ","1083",347,6,8,1,9,28,2,7,2,132,15,13,53
"1084","23","Capital","001","0019 ","1084",346,0,10,2,9,31,4,7,1,116,17,19,64
"1085","23","Capital","001","0019 ","1085",346,8,5,3,4,32,2,2,5,120,24,12,65
"1086","23","Capital","001","0019 ","1086",346,0,6,2,4,39,1,0,2,111,10,23,71
"1087","23","Capital","001","0019 ","1087",347,4,1,4,9,36,2,6,2,119,9,12,71
"1088","23","Capital","001","0019 ","1088",346,9,4,5,9,31,3,5,3,118,9,15,62
"1089","23","Capital","001","0019 ","1089",346,7,1,1,9,37,3,4,4,120,12,10,65
"1090","23","Capital","001","0019 ","1090",346,5,6,3,10,31,4,6,4,121,10,20,67
"1091","23","Capital","001","0019 ","1091",345,5,3,5,7,34,3,8,3,131,11,18,49
"1092","23","Capital","001","0019 ","1092",345,2,4,4,9,21,12,4,0,122,11,15,71
"1093","23","Capital","001","0019 ","1093",346,6,9,4,9,31,9,4,3,123,9,13,76
"1094","23","Capital","001","0019 ","1094",346,6,4,3,8,33,6,6,1,122,7,17,50
"1095","23","Capital","001","0019 ","1095",345,5,2,4,17,52,3,3,0,110,19,6,62
"1096","23","Capital","001","0019 ","1096",346,4,3,0,9,33,4,5,2,128,14,12,47
"1097","23","Capital","001","0019 ","1097",347,4,9,1,6,18,2,6,2,120,16,16,79
"1098","23","Capital","001","0019 ","1098",347,3,8,2,7,33,4,7,0,113,13,17,58
"1099","23","Capital","001","0019 ","1099",347,5,5,5,8,24,3,0,0,121,18,12,53
"1100","23","Capital","001","0019 ","1100",346,5,7,3,9,28,6,2,2,130,10,20,64
"1101","23","Capital","001","0019 ","1101",346,9,4,4,8,41,7,8,1,111,19,16,51
"1102","23","Capital","001","0019 ","1102",349,1,9,3,7,36,4,3,3,125,22,5,66
"1103","23","Capital","001","0019 ","1103",346,5,1,1,13,35,2,3,1,128,20,18,49
"1104","23","Capital","001","0019 ","1104",345,3,3,2,9,27,3,7,3,121,17,15,68
"1105","23","Capital","001","0019 ","1105",346,5,14,1,10,31,5,1,1,119,10,14,75
"1106","23","Capital","001","0019 ","1106",346,4,5,2,9,44,6,11,1,117,14,21,48
"1107","23","Capital","001","0020 ","1107",349,3,6,6,8,32,32,5,2,121,12,17,62
"1108","23","Capital","001","0020 ","1108",350,5,0,2,14,16,6,4,0,135,14,19,55
"1109","23","Capital","001","0020 ","1109",350,9,6,1,7,29,3,3,1,127,12,16,59
"1110","23","Capital","001","0020 ","1110",351,9,3,3,15,39,5,8,3,117,9,7,55
"1111","23","Capital","001","0020 ","1111",351,5,4,3,10,27,7,5,2,112,16,20,53
"1112","23","Capital","001","0020 ","1112",349,2,1,0,7,34,2,6,1,149,14,14,55
"1113","23","Capital","001","0020 ","1113",351,6,3,2,14,38,5,6,1,126,12,14,43
"1114","23","Capital","001","0020 ","1114",351,3,4,4,13,22,0,5,1,118,13,16,81
"1115","23","Capital","001","0020 ","1115",348,3,5,4,13,19,8,9,2,139,20,11,47
"1116","23","Capital","001","0020 ","1116",350,9,13,3,14,37,4,3,0,110,0,21,46
"1117","23","Capital","001","0020 ","1117",350,4,1,5,8,20,3,5,3,137,12,11,56
"1118","23","Capital","001","0020 ","1118",350,5,3,2,8,33,8,5,1,145,6,16,55
"1119","23","Capital","001","0020 ","1119",349,5,8,3,11,23,4,10,0,122,15,20,0
"1120","23","Capital","001","0020 ","1120",349,6,9,5,5,30,7,2,0,99,14,20,68
"1121","23","Capital","001","0020 ","1121",350,3,3,3,23,5,4,1,10,135,13,0,59
"1122","23","Capital","001","0020 ","1122",350,9,6,1,8,30,2,0,1,134,12,19,70
"1123","23","Capital","001","0020 ","1123",350,5,0,2,8,27,5,6,0,117,19,9,70
"1124","23","Capital","001","0020 ","1124",351,3,4,3,5,37,3,6,1,141,8,10,49
"1125","23","Capital","001","0020 ","1125",350,2,9,3,12,29,3,3,6,122,17,9,68
"1126","23","Capital","001","0020 ","1126",352,3,6,2,13,29,3,2,0,139,6,10,60
"1127","23","Capital","001","0020 ","1127",350,7,3,7,4,32,3,8,1,136,6,16,56
"1128","23","Capital","001","0020 ","1128",350,4,1,3,9,32,0,5,2,108,15,16,78
"1129","23","Capital","001","0020 ","1129",349,3,11,2,10,29,2,4,0,112,15,18,75
"1130","23","Capital","001","0020 ","1130",350,5,4,5,5,44,6,5,0,99,15,20,63
"1131","23","Capital","001","0020 ","1131",350,2,0,3,2,45,2,6,2,116,16,13,59
"1132","23","Capital","001","0020 ","1132",350,5,5,5,9,41,3,2,1,105,13,19,71
"1133","23","Capital","001","0020 ","1133",349,2,3,3,9,34,5,15,4,107,11,23,62
"1134","23","Capital","001","0020 ","1134",349,0,5,0,7,28,2,5,2,151,10,9,56
"1135","23","Capital","001","0020 ","1135",351,5,3,2,9,26,6,5,2,142,15,15,50
"1136","23","Capital","001","0020 ","1136",350,4,5,2,7,26,1,2,4,131,11,15,55
"1137","23","Capital","001","0020 ","1137",350,5,0,3,3,40,4,0,0,118,12,17,53
"1138","23","Capital","001","0020 ","1138",350,11,5,4,6,33,4,7,2,114,9,18,59
"1139","23","Capital","001","0020 ","1139",350,5,2,4,16,36,3,7,1,122,7,21,36
"1140","23","Capital","001","0020 ","1140",349,3,1,3,9,32,7,5,0,119,14,14,61
"1141","23","Capital","001","0020 ","1141",350,4,13,4,10,26,1,7,2,141,12,10,63
"1142","23","Capital","001","0020 ","1142",350,4,0,2,7,34,4,7,1,113,8,11,75
"1143","23","Capital","001","0020 ","1143",350,5,8,3,16,38,2,5,1,128,5,15,50
"1144","23","Capital","001","0020 ","1144",350,3,3,5,7,28,2,4,0,135,17,8,65
"1145","23","Capital","001","0020 ","1145",350,4,4,4,4,34,5,10,3,123,8,18,42
"1146","23","Capital","001","0020 ","1146",350,5,6,4,11,38,6,9,1,128,11,16,38
"1147","23","Capital","001","0020 ","1147",349,1,7,1,9,35,2,2,4,126,16,12,60
"1148","23","Capital","001","0020 ","1148",349,8,4,2,8,20,3,1,4,121,9,24,66
"1149","23","Capital","001","0020 ","1149",349,8,7,3,6,27,1,6,1,144,9,18,53
"1150","23","Capital","001","0020 ","1150",349,9,1,4,9,36,3,6,0,119,21,14,57
"1151","23","Capital","001","0020 ","1151",351,7,6,0,5,37,4,5,2,119,16,18,62
"1152","23","Capital","001","0020 ","1152",350,1,4,1,6,30,15,9,3,137,8,14,86
"1153","23","Capital","001","0020 ","1153",349,6,2,4,14,22,6,11,5,109,9,24,48
"1154","23","Capital","001","0020 ","1154",349,9,2,3,11,39,6,4,0,119,14,10,50
"1155","23","Capital","001","0020 ","1155",349,6,0,3,38,13,3,6,0,117,12,15,58
"1156","23","Capital","001","0020 ","1156",348,276,0,0,5,43,2,5,1,131,10,9,59
"1157","23","Capital","001","0020 ","1157",349,17,3,6,9,32,4,4,1,140,0,15,43
"1158","23","Capital","001","0020 ","1158",349,6,8,0,10,29,6,9,1,129,13,26,36
"1159","23","Capital","001","0020 ","1159",348,3,4,2,9,32,5,5,1,118,15,15,68
"1160","23","Capital","001","0020 ","1160",350,4,7,2,10,42,4,9,0,119,12,16,39
"1161","23","Capital","001","0020 ","1161",348,3,6,3,10,26,10,8,1,124,8,9,57
"1162","23","Capital","001","0020 ","1162",349,5,4,1,5,23,3,3,1,143,7,10,57
"1163","23","Capital","001","0020 ","1163",350,4,8,4,10,46,2,3,1,119,19,10,51
"1164","23","Capital","001","0020 ","1164",347,3,7,4,11,39,3,4,2,123,11,10,62
"1165","23","Capital","001","0020 ","1165",349,2,2,1,13,23,8,5,2,138,11,19,49
"1166","23","Capital","001","0020 ","1166",349,4,7,4,8,27,0,1,0,129,13,17,62
"1167","23","Capital","001","0020 ","1167",349,4,11,0,13,30,0,6,0,0,13,12,0
"1168","23","Capital","001","0020 ","1168",348,2,6,3,9,39,4,9,0,123,11,15,46
"1169","23","Capital","001","0020 ","1169",349,7,4,3,12,18,3,4,2,115,7,17,72
"1170","23","Capital","001","0021 ","1170",343,6,1,2,14,40,6,2,2,130,7,20,46
"1171","23","Capital","001","0021 ","1171",343,6,4,5,3,33,10,5,2,139,9,17,47
"1172","23","Capital","001","0021 ","1172",343,8,5,3,10,33,10,2,4,136,11,13,39
"1173","23","Capital","001","0021 ","1173",343,7,4,1,6,31,3,3,2,122,19,19,58
"1174","23","Capital","001","0021 ","1174",343,5,5,1,9,25,4,8,2,150,11,19,47
"1175","23","Capital","001","0021 ","1175",343,7,7,2,7,24,10,9,1,145,18,12,36
"1176","23","Capital","001","0021 ","1176",342,7,8,2,5,34,7,5,1,135,9,15,51
"1177","23","Capital","001","0021 ","1177",344,7,5,8,4,23,2,9,1,132,14,18,37
"1178","23","Capital","001","0021 ","1178",343,7,4,6,5,25,8,4,1,137,13,16,47
"1179","23","Capital","001","0021 ","1179",344,0,5,5,13,30,2,2,3,144,12,15,37
"1180","23","Capital","001","0021 ","1180",343,6,12,2,14,29,5,6,1,125,8,11,47
"1181","23","Capital","001","0021 ","1181",343,4,3,7,7,40,5,6,1,131,11,19,48
"1182","23","Capital","001","0021 ","1182",344,6,5,2,11,38,5,7,0,141,6,17,46
"1183","23","Capital","001","0021 ","1183",344,7,10,2,5,36,8,4,2,124,10,10,47
"1184","23","Capital","001","0021 ","1184",343,9,6,2,6,35,8,13,3,132,13,14,37
"1185","23","Capital","001","0021 ","1185",343,4,8,3,8,21,2,3,2,162,0,15,49
"1186","23","Capital","001","0021 ","1186",344,0,7,6,6,24,6,4,0,141,6,19,65
"1187","23","Capital","001","0021 ","1187",343,7,3,1,6,27,8,7,4,138,11,21,43
"1188","23","Capital","001","0021 ","1188",343,6,5,4,7,35,3,5,0,163,5,11,46
"1189","23","Capital","001","0021 ","1189",343,11,6,3,6,33,2,5,2,129,15,14,133
"1190","23","Capital","001","0021 ","1190",343,4,3,7,5,24,4,6,1,164,12,15,35
"1191","23","Capital","001","0021 ","1191",343,9,5,2,7,32,7,4,0,143,10,21,54
"1192","23","Capital","001","0021 ","1192",342,7,5,4,3,47,3,5,4,128,8,13,36
"1193","23","Capital","001","0021 ","1193",342,5,10,5,5,31,4,4,1,144,0,11,53
"1194","23","Capital","001","0021 ","1194",343,268,11,1,6,29,4,8,1,133,16,16,42
"1195","23","Capital","001","0021 ","1195",342,4,11,2,5,28,4,2,1,155,16,12,38
"1196","23","Capital","001","0021 ","1196",341,2,3,2,2,31,4,8,3,144,7,18,43
"1197","23","Capital","001","0021 ","1197",342,3,2,0,12,32,1,2,0,137,13,17,47
"1198","23","Capital","001","0021 ","1198",342,4,7,1,4,32,5,3,0,142,10,11,53
"1199","23","Capital","001","0021 ","1199",343,5,11,1,1,31,4,3,2,140,14,14,42
"1200","23","Capital","001","0021 ","1200",343,10,5,4,9,40,6,3,1,134,16,14,46
"1201","23","Capital","001","0021 ","1201",342,9,4,3,10,26,7,2,1,146,8,17,35
"1202","23","Capital","001","0021 ","1202",342,0,9,1,9,27,8,4,4,155,18,10,31
"1203","23","Capital","001","0021 ","1203",342,3,4,4,6,27,2,3,0,154,12,13,41
"1204","23","Capital","001","0021 ","1204",341,2,6,5,8,32,8,6,0,157,14,12,40
