codprov,depto,coddepto,circuito,mesa,validos,electores,blancos,nulos,fpv,cmb,fit,mpc
23,Lules,002,0025 ,1318,311,347,44,1,146,90,5,26
23,Lules,002,0025 ,1319,296,350,48,1,146,71,6,25
23,Lules,002,0025 ,1320,249,347,0,0,144,64,6,35
23,Lules,002,0025 ,1321,286,346,32,1,133,89,4,28
23,Lules,002,0025 ,1322,289,346,38,2,139,71,9,32
23,Lules,002,0025 ,1323,283,350,52,1,146,59,10,16
23,Lules,002,0025 ,1324,293,346,44,4,162,55,3,29
23,Lules,002,0025 ,1325,292,350,49,0,135,67,10,31
23,Lules,002,0025 ,1326,299,345,35,7,163,72,5,24
23,Lules,002,0025 ,1327,257,350,0,0,159,60,7,31
23,Lules,002,0025 ,1328,293,345,36,0,105,113,3,36
23,Lules,002,0025 ,1329,297,346,28,0,176,66,4,23
23,Lules,002,0025 ,1330,290,345,59,3,126,69,10,26
23,Lules,002,0025 ,1331,299,345,45,1,159,63,8,24
23,Lules,002,0025 ,1332,294,346,42,3,157,67,5,23
23,Lules,002,0025 ,1333,252,345,0,2,166,57,0,29
23,Lules,002,0025 ,1334,293,347,24,1,155,69,15,30
23,Lules,002,0025 ,1335,284,346,32,1,167,50,11,24
23,Lules,002,0025 ,1336,276,344,38,3,134,68,9,27
23,Lules,002,0026 ,1337,212,278,3,1,167,24,4,14
23,Lules,002,0026 ,1338,221,277,1,2,199,12,3,6
23,Lules,002,0026 ,1339,218,280,1,0,177,19,2,19
23,Lules,002,0026 ,1340,223,275,17,1,168,24,3,11
23,Lules,002,0027 ,1341,288,342,47,2,106,96,3,36
23,Lules,002,0027 ,1342,283,343,40,3,120,88,7,28
23,Lules,002,0027 ,1343,287,343,72,0,92,88,2,33
23,Lules,002,0027 ,1344,284,344,31,1,105,92,3,53
23,Lules,002,0027 ,1345,296,342,46,4,146,71,5,28
23,Lules,002,0027 ,1346,281,345,51,1,111,81,4,34
23,Lules,002,0027 ,1347,292,343,57,0,109,89,9,28
23,Lules,002,0027 ,1348,277,346,38,0,124,80,5,30
23,Lules,002,0027 ,1349,311,343,35,8,126,70,40,40
23,Lules,002,0027 ,1350,276,346,58,2,106,84,7,21
23,Lules,002,0027 ,1351,277,344,42,0,110,79,5,41
23,Lules,002,0027 ,1352,274,344,50,1,117,87,2,18
23,Lules,002,0027 ,1353,285,343,34,0,128,85,5,33
23,Lules,002,0027 ,1354,285,342,31,3,116,97,4,37
23,Lules,002,0027 ,1355,282,340,55,8,125,70,6,26
23,Lules,002,0027 ,1356,291,343,47,0,126,73,6,39
23,Lules,002,0027 ,1357,284,342,48,1,125,77,4,30
23,Lules,002,0027 ,1358,234,345,2,10,134,55,10,33
23,Lules,002,0027 ,1359,307,341,53,0,119,85,6,44
23,Lules,002,0027 ,1360,294,342,47,4,132,78,4,33
23,Lules,002,0027 ,1361,289,341,37,4,122,81,10,39
23,Lules,002,0027 ,1362,289,344,44,0,105,100,2,38
23,Lules,002,0027 ,1363,381,343,138,5,116,84,6,37
23,Lules,002,0027 ,1364,285,341,46,4,102,84,9,44
23,Lules,002,0027 ,1365,298,346,37,1,128,83,6,44
23,Lules,002,0027 ,1366,343,345,74,4,92,111,2,64
23,Lules,002,0027 ,1367,293,343,25,1,120,102,7,39
23,Lules,002,0027 ,1368,293,343,60,3,85,97,3,48
23,Lules,002,0027 ,1369,276,344,54,2,98,75,6,43
23,Lules,002,0027 ,1370,296,343,36,2,127,81,3,49
23,Lules,002,0027 ,1371,288,346,40,1,129,87,4,28
23,Lules,002,0027 ,1372,304,343,35,2,108,126,8,27
23,Lules,002,0027 ,1373,297,342,72,3,96,125,4,0
23,Lules,002,0027 ,1374,206,345,0,0,119,84,3,0
23,Lules,002,0027 ,1375,302,342,30,0,165,64,3,40
23,Lules,002,0027 ,1376,277,346,41,1,148,52,5,31
23,Lules,002,0027 ,1377,270,342,65,8,118,75,12,0
23,Lules,002,0027 ,1378,299,343,29,1,137,79,9,45
23,Lules,002,0027 ,1379,284,343,31,1,93,106,10,44
23,Lules,002,0027 ,1380,288,343,36,2,113,87,6,46
23,Lules,002,0027 ,1381,284,343,67,2,141,72,4,0
23,Lules,002,0027 ,1382,286,344,38,2,104,102,6,36
23,Lules,002,0027 ,1383,285,345,25,4,124,82,11,43
23,Lules,002,0027 ,1384,239,344,0,0,119,77,3,40
23,Lules,002,0027 ,1385,281,343,31,5,115,77,4,54
23,Lules,002,0028 ,1386,278,321,54,0,171,50,3,0
23,Lules,002,0028 ,1387,275,323,25,0,153,64,2,31
23,Lules,002,0028 ,1388,295,324,51,2,173,41,2,28
23,Lules,002,0028 ,1389,274,324,31,0,178,38,5,22
23,Lules,002,0028 ,1390,278,322,27,0,180,41,3,27
23,Lules,002,0028 ,1391,272,321,32,2,151,61,6,22
23,Lules,002,0028 ,1392,262,322,53,4,161,46,2,0
23,Lules,002,0028 ,1393,257,324,21,3,164,44,4,24
23,Lules,002,0028 ,1394,273,323,26,4,165,45,0,37
23,Lules,002,0029 ,1395,260,343,0,0,186,44,4,26
23,Lules,002,0029 ,1396,293,344,48,5,147,50,7,41
23,Lules,002,0029 ,1397,294,344,23,2,170,56,4,41
23,Lules,002,0029 ,1398,297,343,32,3,175,54,6,30
23,Lules,002,0029 ,1399,310,342,26,0,174,64,8,38
23,Lules,002,0029 ,1400,293,342,40,0,153,74,4,22
23,Lules,002,0029 ,1401,294,342,29,2,172,53,3,37
23,Lules,002,0029 ,1402,304,342,40,0,194,42,3,25
23,Lules,002,0029 ,1403,300,343,32,3,163,77,1,27
23,Lules,002,0029 ,1404,293,343,48,2,168,43,5,29
23,Lules,002,0029 ,1405,300,343,49,4,170,58,2,21
23,Lules,002,0029 ,1406,288,345,53,0,147,57,4,27
23,Lules,002,0029 ,1407,244,342,2,1,159,48,3,32
23,Lules,002,0029 ,1408,291,343,42,7,155,55,2,37
23,Lules,002,0029 ,1409,248,342,5,0,146,57,5,35
23,Lules,002,0029 ,1410,284,343,38,5,157,59,2,28
23,Lules,002,0030 ,1411,115,301,0,0,91,24,0,0
23,Famaillá,003,0031 ,1412,45,61,10,0,33,1,0,1
23,Famaillá,003,0032 ,1413,251,327,48,2,141,43,2,17
23,Famaillá,003,0032 ,1414,257,327,45,0,152,42,7,11
23,Famaillá,003,0033 ,1415,195,237,50,0,118,14,1,12
23,Famaillá,003,0033 ,1416,174,236,30,10,106,23,2,13
23,Famaillá,003,0033 ,1417,189,237,42,1,96,37,1,13
23,Famaillá,003,0034 ,1418,230,352,0,0,147,58,10,15
23,Famaillá,003,0034 ,1419,226,351,4,6,155,37,6,24
23,Famaillá,003,0034 ,1420,286,356,109,0,143,27,7,0
23,Famaillá,003,0034 ,1421,288,352,57,5,145,72,5,9
23,Famaillá,003,0034 ,1422,285,352,72,0,141,52,6,14
23,Famaillá,003,0034 ,1423,277,351,43,2,155,51,9,19
23,Famaillá,003,0034 ,1424,285,351,61,0,158,55,7,4
23,Famaillá,003,0034 ,1425,287,352,63,4,172,43,3,6
23,Famaillá,003,0034 ,1426,273,351,51,9,140,58,8,16
23,Famaillá,003,0034 ,1427,282,355,60,4,153,42,4,23
23,Famaillá,003,0034 ,1428,291,353,48,0,165,59,6,13
23,Famaillá,003,0034 ,1429,283,353,62,2,150,39,0,32
23,Famaillá,003,0034 ,1430,290,353,61,1,148,33,10,38
23,Famaillá,003,0034 ,1431,295,354,73,2,170,33,3,16
23,Famaillá,003,0034 ,1432,286,353,17,1,194,35,4,36
23,Famaillá,003,0034 ,1433,281,351,77,0,156,41,7,0
23,Famaillá,003,0034 ,1434,275,350,49,1,133,54,5,34
23,Famaillá,003,0034 ,1435,289,354,53,0,158,53,2,23
23,Famaillá,003,0034 ,1436,277,352,38,0,142,60,5,32
23,Famaillá,003,0034 ,1437,281,350,47,3,134,62,3,35
23,Famaillá,003,0034 ,1438,281,350,43,1,141,66,4,27
23,Famaillá,003,0034 ,1439,260,352,51,2,156,53,0,0
23,Famaillá,003,0034 ,1440,284,352,55,2,139,55,10,25
23,Famaillá,003,0034 ,1441,281,353,59,1,146,49,2,25
23,Famaillá,003,0034 ,1442,280,350,62,4,149,48,3,18
23,Famaillá,003,0034 ,1443,298,352,71,2,139,47,4,37
23,Famaillá,003,0034 ,1444,288,351,76,2,139,58,3,12
23,Famaillá,003,0034 ,1445,330,349,115,3,139,58,5,13
23,Famaillá,003,0034 ,1446,221,351,0,0,165,52,4,0
23,Famaillá,003,0034 ,1447,296,350,49,0,171,45,7,24
23,Famaillá,003,0034 ,1448,290,354,72,0,142,41,5,30
23,Famaillá,003,0034 ,1449,287,351,50,4,153,46,7,31
23,Famaillá,003,0034 ,1450,298,351,54,1,161,45,7,31
23,Famaillá,003,0034 ,1451,288,353,58,3,111,88,12,19
23,Famaillá,003,0034 ,1452,268,351,53,5,106,74,15,20
23,Famaillá,003,0034 ,1453,289,350,50,0,169,45,5,20
23,Famaillá,003,0034 ,1454,200,356,0,0,140,34,3,23
23,Famaillá,003,0034 ,1455,297,349,58,0,162,40,5,32
23,Famaillá,003,0034 ,1456,268,351,47,3,132,56,2,31
23,Famaillá,003,0034 ,1457,244,350,0,0,165,41,3,35
23,Famaillá,003,0034 ,1458,287,351,79,1,153,52,3,0
23,Famaillá,003,0034 ,1459,281,355,50,11,166,37,5,23
23,Famaillá,003,0034 ,1460,270,351,58,0,152,45,3,12
23,Famaillá,003,0034 ,1461,290,351,44,2,155,62,5,24
23,Famaillá,003,0034 ,1462,284,351,57,0,154,43,5,25
23,Famaillá,003,0034 ,1463,269,351,45,6,159,39,5,21
23,Famaillá,003,0034 ,1464,295,351,48,1,174,31,9,33
23,Famaillá,003,0034 ,1465,286,352,58,0,159,38,5,26
23,Famaillá,003,0034 ,1466,289,353,46,3,183,29,6,25
23,Famaillá,003,0034 ,1467,302,353,66,1,155,41,3,37
23,Famaillá,003,0034 ,1468,279,349,50,6,153,44,5,27
23,Famaillá,003,0034 ,1469,277,351,64,7,136,47,5,25
23,Famaillá,003,0034 ,1470,284,353,54,1,162,42,8,18
23,Famaillá,003,0034 ,1471,290,351,49,1,130,79,3,29
23,Famaillá,003,0034 ,1472,271,349,37,1,163,49,4,18
23,Famaillá,003,0034 ,1473,281,351,71,4,141,52,3,14
23,Famaillá,003,0034 ,1474,277,350,66,0,126,48,10,27
23,Famaillá,003,0034 ,1475,291,351,64,2,158,45,5,19
23,Famaillá,003,0034 ,1476,222,351,0,0,137,50,7,28
23,Famaillá,003,0034 ,1477,282,350,54,0,164,39,6,19
23,Famaillá,003,0034 ,1478,351,352,115,3,134,85,2,15
23,Famaillá,003,0035 ,1479,248,296,32,2,157,33,1,25
23,Famaillá,003,0035 ,1480,206,299,0,0,149,33,4,20
23,Famaillá,003,0035 ,1481,251,294,46,2,174,16,2,13
23,Famaillá,003,0035 ,1482,254,292,43,1,154,30,3,24
23,Famaillá,003,0035 ,1483,243,293,44,1,158,19,1,21
23,Famaillá,003,0035 ,1484,248,296,45,2,154,23,2,24
23,Famaillá,003,0036 ,1485,246,335,46,0,158,15,1,26
23,Famaillá,003,0036 ,1486,204,331,0,0,177,11,2,14
23,Famaillá,003,0037 ,1487,175,235,50,0,108,14,3,0
23,Famaillá,003,0038 ,1488,105,183,24,0,73,6,0,2
23,Famaillá,003,0038 ,1489,77,181,0,0,63,12,2,0
23,Famaillá,003,0039 ,1490,223,326,6,2,142,33,5,37
23,Famaillá,003,0039 ,1491,237,326,1,1,178,18,1,39
23,Famaillá,003,0039 ,1492,278,325,34,1,185,29,4,26
23,Famaillá,003,0039 ,1493,278,327,46,0,148,40,4,40
23,Famaillá,003,0040 ,1494,218,262,28,0,146,14,4,26
23,Famaillá,003,0040 ,1495,201,261,30,0,135,10,1,25
23,Monteros,004,0041 ,1496,239,351,1,1,107,82,10,39
23,Monteros,004,0041 ,1497,285,355,58,3,154,49,12,12
23,Monteros,004,0041 ,1498,292,351,62,1,134,70,5,21
23,Monteros,004,0041 ,1499,288,351,52,2,135,60,7,34
23,Monteros,004,0041 ,1500,337,349,107,0,141,71,8,10
23,Monteros,004,0041 ,1501,287,351,56,2,146,65,2,18
23,Monteros,004,0041 ,1502,295,350,97,3,122,61,3,12
23,Monteros,004,0041 ,1503,307,350,84,1,139,46,9,29
23,Monteros,004,0041 ,1504,291,351,60,0,132,63,11,25
23,Monteros,004,0041 ,1505,301,350,60,0,123,76,14,28
23,Monteros,004,0041 ,1506,303,351,63,0,157,63,8,12
23,Monteros,004,0041 ,1507,294,353,61,1,123,60,13,37
23,Monteros,004,0041 ,1508,283,351,57,0,128,66,10,22
23,Monteros,004,0041 ,1509,302,350,55,1,126,77,10,34
23,Monteros,004,0041 ,1510,272,348,54,0,117,68,9,24
23,Monteros,004,0041 ,1511,286,351,50,1,143,47,8,38
23,Monteros,004,0041 ,1512,288,351,60,0,113,76,14,25
23,Monteros,004,0041 ,1513,287,350,65,1,142,57,8,15
23,Monteros,004,0041 ,1514,293,349,61,0,122,84,5,21
23,Monteros,004,0041 ,1515,291,348,61,1,101,96,9,24
23,Monteros,004,0041 ,1516,231,354,0,0,126,68,6,31
23,Monteros,004,0041 ,1517,294,352,80,0,109,74,7,24
23,Monteros,004,0041 ,1518,291,350,65,1,97,98,14,17
23,Monteros,004,0041 ,1519,292,350,76,2,129,51,7,29
23,Monteros,004,0041 ,1520,291,348,45,0,144,59,16,27
23,Monteros,004,0041 ,1521,295,348,63,0,120,63,5,44
23,Monteros,004,0041 ,1522,294,351,57,0,132,74,6,25
23,Monteros,004,0041 ,1523,305,349,58,0,146,65,1,35
23,Monteros,004,0041 ,1524,278,350,41,0,124,65,11,37
23,Monteros,004,0041 ,1525,290,354,62,0,87,89,8,44
23,Monteros,004,0041 ,1526,281,350,54,1,140,51,8,28
23,Monteros,004,0041 ,1527,288,351,43,2,130,68,11,36
23,Monteros,004,0041 ,1528,290,349,40,2,134,73,5,38
23,Monteros,004,0041 ,1529,297,352,37,4,149,72,4,35
23,Monteros,004,0041 ,1530,301,351,75,0,130,78,8,10
23,Monteros,004,0041 ,1531,299,350,67,0,145,68,3,16
23,Monteros,004,0041 ,1532,303,352,78,0,116,67,12,30
23,Monteros,004,0041 ,1533,294,349,60,1,113,75,3,43
23,Monteros,004,0041 ,1534,287,350,51,3,123,61,6,46
23,Monteros,004,0041 ,1535,295,350,55,1,141,69,5,25
23,Monteros,004,0041 ,1536,289,349,50,1,121,74,8,36
23,Monteros,004,0041 ,1537,298,349,55,2,136,71,8,28
23,Monteros,004,0041 ,1538,287,351,62,1,128,68,7,22
23,Monteros,004,0041 ,1539,304,348,71,0,138,57,12,26
23,Monteros,004,0041 ,1540,305,350,76,0,149,54,7,19
23,Monteros,004,0041 ,1541,291,350,55,0,137,71,3,25
23,Monteros,004,0041 ,1542,294,351,59,3,126,61,9,39
23,Monteros,004,0041 ,1543,301,350,65,1,103,100,7,26
23,Monteros,004,0041 ,1544,291,353,80,0,132,56,8,15
23,Monteros,004,0041 ,1545,283,348,72,3,132,52,9,18
23,Monteros,004,0041 ,1546,293,352,63,1,131,55,15,29
23,Monteros,004,0041 ,1547,309,351,58,1,120,91,18,22
23,Monteros,004,0041 ,1548,283,349,79,2,117,57,8,22
23,Monteros,004,0041 ,1549,283,350,63,0,133,65,4,18
23,Monteros,004,0041 ,1550,298,352,76,1,130,56,7,29
23,Monteros,004,0041 ,1551,297,350,72,0,131,77,5,12
23,Monteros,004,0041 ,1552,302,350,86,2,119,60,9,28
23,Monteros,004,0041 ,1553,299,347,55,0,145,57,12,30
23,Monteros,004,0041 ,1554,280,350,55,0,120,61,8,36
23,Monteros,004,0042 ,1555,163,208,27,2,117,8,3,8
23,Monteros,004,0042 ,1556,136,206,0,0,113,14,1,8
23,Monteros,004,0043 ,1557,273,336,31,0,191,33,2,16
23,Monteros,004,0043 ,1558,286,336,26,0,213,32,4,11
23,Monteros,004,0043 ,1559,291,336,37,1,217,25,3,9
23,Monteros,004,0043 ,1560,240,340,0,0,210,24,5,1
23,Monteros,004,0043 ,1561,259,339,3,0,197,34,2,23
23,Monteros,004,0043 ,1562,286,340,27,0,207,39,1,12
23,Monteros,004,0043 ,1563,270,339,13,1,195,32,1,29
23,Monteros,004,0043 ,1564,266,339,1,0,209,32,5,19
23,Monteros,004,0043 ,1565,295,337,28,0,203,29,6,29
23,Monteros,004,0044 ,1566,248,280,24,2,208,8,3,5
23,Monteros,004,0044 ,1567,250,282,20,1,216,8,0,6
23,Monteros,004,0044 ,1568,240,280,12,1,210,12,0,6
23,Monteros,004,0045 ,1569,260,330,0,0,211,23,2,24
23,Monteros,004,0045 ,1570,248,330,2,0,191,34,2,19
23,Monteros,004,0045 ,1571,292,330,40,0,190,33,9,20
23,Monteros,004,0045 ,1572,274,328,21,1,182,44,3,24
23,Monteros,004,0045 ,1573,234,329,2,2,206,22,4,0
23,Monteros,004,0045 ,1574,268,330,20,0,191,20,2,35
23,Monteros,004,0045 ,1575,288,330,33,0,195,30,2,28
23,Monteros,004,0045 ,1576,273,328,33,2,177,27,4,32
23,Monteros,004,0045 ,1577,267,328,22,2,187,28,4,26
23,Monteros,004,0045 ,1578,293,327,19,0,210,28,4,32
23,Monteros,004,0045 ,1579,274,329,0,0,217,19,4,34
23,Monteros,004,0045 ,1580,280,331,20,0,183,42,1,34
23,Monteros,004,0045 ,1581,281,330,50,1,195,31,5,0
23,Monteros,004,0045 ,1582,207,330,0,0,160,40,7,0
23,Monteros,004,0046 ,1583,70,94,9,0,42,10,0,9
23,Monteros,004,0047 ,1584,239,256,26,0,166,31,4,12
23,Monteros,004,0047 ,1585,236,257,20,1,172,27,1,16
23,Monteros,004,0047 ,1586,236,256,30,1,167,19,2,18
23,Monteros,004,0048 ,1587,254,292,36,0,154,24,5,35
23,Monteros,004,0048 ,1588,246,290,51,1,160,30,5,0
23,Monteros,004,0048 ,1589,254,288,46,0,151,39,5,13
23,Monteros,004,0049 ,1590,255,299,49,0,158,36,3,9
23,Monteros,004,0049 ,1591,261,301,32,0,167,29,3,30
23,Monteros,004,0049 ,1592,263,299,29,0,176,21,3,34
23,Monteros,004,0050 ,1593,283,325,48,0,180,35,5,15
23,Monteros,004,0050 ,1594,293,329,62,0,183,26,1,21
23,Monteros,004,0050 ,1595,291,327,39,1,192,31,3,26
23,Monteros,004,0050 ,1596,283,327,41,0,188,38,0,16
23,Monteros,004,0050 ,1597,299,331,45,0,205,33,1,15
23,Monteros,004,0051 ,1598,241,327,2,1,160,38,4,37
23,Monteros,004,0051 ,1599,210,326,1,1,174,34,0,1
23,Monteros,004,0051 ,1600,271,326,35,3,153,45,3,35
23,Monteros,004,0051 ,1601,275,326,44,0,154,36,5,36
23,Monteros,004,0051 ,1602,212,326,0,0,170,32,10,0
23,Monteros,004,0051 ,1603,286,326,38,0,172,48,1,27
23,Monteros,004,0051 ,1604,288,324,39,0,183,29,4,33
23,Monteros,004,0051 ,1605,275,327,36,0,145,59,3,32
23,Monteros,004,0051 ,1606,264,326,38,5,150,49,1,26
23,Monteros,004,0051 ,1607,244,326,0,1,180,27,0,37
23,Monteros,004,0051 ,1608,270,324,42,1,170,34,4,20
23,Monteros,004,0052 ,1609,295,336,43,0,189,37,1,25
23,Monteros,004,0052 ,1610,277,334,36,2,170,46,3,22
23,Monteros,004,0052 ,1611,280,336,34,0,170,45,3,28
23,Monteros,004,0052 ,1612,291,336,56,0,183,40,2,10
23,Monteros,004,0052 ,1613,286,336,38,1,148,57,3,40
23,Monteros,004,0052 ,1614,293,334,22,0,194,52,2,23
23,Monteros,004,0052 ,1615,291,334,16,1,170,58,1,46
23,Monteros,004,0052 ,1616,290,335,23,1,188,41,1,37
23,Monteros,004,0052 ,1617,241,333,1,0,195,41,4,0
23,Monteros,004,0052 ,1618,255,334,2,0,190,30,1,32
23,Monteros,004,0052 ,1619,293,333,26,0,185,42,3,37
23,Monteros,004,0052 ,1620,291,339,24,0,196,44,4,23
23,Monteros,004,0052 ,1621,280,332,35,0,164,41,2,38
23,Monteros,004,0052 ,1622,296,333,33,1,195,38,1,29
23,Monteros,004,0053 ,1623,265,293,13,0,195,43,3,11
23,Monteros,004,0053 ,1624,179,291,0,0,145,30,0,4
23,Monteros,004,0054 ,1625,296,352,66,0,194,33,3,0
23,Monteros,004,0054 ,1626,288,352,1,0,195,46,1,45
23,Monteros,004,0054 ,1627,271,355,3,0,206,34,5,23
23,Monteros,004,0054 ,1628,267,350,1,1,209,32,5,20
23,Monteros,004,0054 ,1629,295,352,3,0,210,43,6,33
23,Monteros,004,0054 ,1630,267,352,0,2,208,23,4,32
23,Monteros,004,0054 ,1631,311,349,42,0,159,48,5,57
23,Monteros,004,0054 ,1632,302,350,48,1,197,31,2,24
23,Monteros,004,0054 ,1633,302,354,33,1,178,59,1,31
23,Monteros,004,0054 ,1634,273,351,39,0,184,46,4,0
23,Monteros,004,0054 ,1635,309,353,34,0,191,35,3,46
23,Monteros,004,0054 ,1636,287,349,78,0,165,38,6,0
23,Monteros,004,0054 ,1637,305,348,43,0,186,38,2,36
23,Monteros,004,0055 ,1638,191,320,0,0,145,20,2,24
23,Monteros,004,0056 ,1639,283,334,42,0,192,23,2,24
23,Monteros,004,0056 ,1640,274,330,33,0,165,40,4,32
23,Monteros,004,0056 ,1641,280,329,53,0,159,36,3,29
23,Monteros,004,0056A,1642,152,199,37,0,82,16,6,11
23,Monteros,004,0056A,1643,158,200,25,1,86,20,2,25
23,Monteros,004,0057 ,1644,233,306,30,0,154,37,1,11
23,Monteros,004,0057 ,1645,204,305,0,0,151,31,0,22
23,Monteros,004,0057 ,1646,256,307,39,2,175,30,0,12
23,Monteros,004,0058 ,1647,217,275,16,0,137,29,1,34
23,Monteros,004,0058 ,1648,235,274,24,0,153,35,1,22
23,Monteros,004,0058 ,1649,229,273,20,0,165,25,0,19
23,Monteros,004,0058 ,1650,221,275,22,0,150,31,1,17
23,Chicligasta,005,0059 ,1651,295,342,33,0,244,18,0,0
23,Chicligasta,005,0059 ,1652,261,345,3,0,193,42,4,19
23,Chicligasta,005,0060 ,1653,289,346,48,1,137,71,3,30
23,Chicligasta,005,0060 ,1654,289,345,33,0,143,89,2,22
23,Chicligasta,005,0060 ,1655,293,345,35,0,119,106,4,29
23,Chicligasta,005,0060 ,1656,291,345,45,0,114,105,6,21
23,Chicligasta,005,0060 ,1657,239,348,0,0,112,94,0,33
23,Chicligasta,005,0060 ,1658,288,346,32,1,120,94,4,38
23,Chicligasta,005,0060 ,1659,275,346,42,1,82,115,6,30
23,Chicligasta,005,0060 ,1660,294,352,44,0,120,86,6,38
23,Chicligasta,005,0060 ,1661,278,345,35,0,120,86,3,34
23,Chicligasta,005,0060 ,1662,301,346,48,0,143,65,4,41
23,Chicligasta,005,0060 ,1663,278,348,38,0,104,103,6,27
23,Chicligasta,005,0060 ,1664,269,347,27,6,113,95,3,31
23,Chicligasta,005,0060 ,1665,279,346,63,3,117,98,1,0
23,Chicligasta,005,0060 ,1666,291,345,42,1,116,94,5,34
23,Chicligasta,005,0060 ,1667,289,350,38,0,144,83,4,20
23,Chicligasta,005,0060 ,1668,284,348,45,1,104,103,5,27
23,Chicligasta,005,0060 ,1669,291,350,38,0,128,96,5,24
23,Chicligasta,005,0060 ,1670,279,350,40,2,120,94,3,22
23,Chicligasta,005,0060 ,1671,291,345,34,1,118,118,2,19
23,Chicligasta,005,0060 ,1672,259,346,1,1,129,81,1,47
23,Chicligasta,005,0060 ,1673,262,348,0,0,147,78,2,35
23,Chicligasta,005,0060 ,1674,275,347,35,0,100,111,3,26
23,Chicligasta,005,0060 ,1675,297,348,76,6,114,83,0,24
23,Chicligasta,005,0060 ,1676,284,345,59,1,118,86,6,15
23,Chicligasta,005,0060 ,1677,277,346,43,7,120,88,3,23
23,Chicligasta,005,0060 ,1678,285,347,55,3,99,101,5,25
23,Chicligasta,005,0060 ,1679,285,346,41,2,132,91,4,17
23,Chicligasta,005,0060 ,1680,293,346,38,1,94,132,6,23
23,Chicligasta,005,0060 ,1681,289,345,58,0,119,85,7,20
23,Chicligasta,005,0060 ,1682,286,347,31,6,126,100,7,22
23,Chicligasta,005,0060 ,1683,284,348,51,0,97,117,3,16
23,Chicligasta,005,0060 ,1684,289,346,42,2,131,86,5,25
23,Chicligasta,005,0060 ,1685,289,344,43,0,115,97,7,27
23,Chicligasta,005,0060 ,1686,297,344,53,2,139,76,4,25
23,Chicligasta,005,0060 ,1687,292,347,47,3,132,91,5,17
23,Chicligasta,005,0060 ,1688,237,344,0,0,101,111,6,19
23,Chicligasta,005,0060 ,1689,272,346,30,0,129,85,3,25
23,Chicligasta,005,0060 ,1690,294,345,58,2,108,105,4,19
23,Chicligasta,005,0060 ,1691,262,344,53,0,98,83,2,26
23,Chicligasta,005,0060 ,1692,288,344,45,1,126,95,4,18
23,Chicligasta,005,0060 ,1693,280,344,30,1,132,100,8,10
23,Chicligasta,005,0060 ,1694,281,345,40,1,145,80,1,15
23,Chicligasta,005,0060 ,1695,291,343,44,2,145,84,2,16
23,Chicligasta,005,0060 ,1696,282,347,49,4,122,95,4,12
23,Chicligasta,005,0060 ,1697,270,343,27,0,127,85,5,26
23,Chicligasta,005,0060 ,1698,263,344,48,5,115,77,1,22
23,Chicligasta,005,0060 ,1699,293,347,57,0,140,70,4,22
23,Chicligasta,005,0060 ,1700,282,347,25,2,127,102,1,27
23,Chicligasta,005,0060 ,1701,292,342,52,2,103,108,9,20
23,Chicligasta,005,0060 ,1702,285,343,64,2,106,94,4,17
23,Chicligasta,005,0060 ,1703,291,346,62,0,117,100,4,8
23,Chicligasta,005,0060A,1704,276,345,23,0,115,97,3,38
23,Chicligasta,005,0060A,1705,279,345,30,2,111,110,1,27
23,Chicligasta,005,0060A,1706,290,346,33,4,98,127,9,23
23,Chicligasta,005,0060A,1707,293,346,31,2,106,120,7,29
23,Chicligasta,005,0060A,1708,307,344,54,1,98,122,7,26
23,Chicligasta,005,0060A,1709,289,347,57,0,86,109,3,34
23,Chicligasta,005,0060A,1710,288,345,46,1,88,123,5,26
23,Chicligasta,005,0060A,1711,300,344,42,0,84,157,4,13
23,Chicligasta,005,0060A,1712,290,347,56,1,98,118,1,17
23,Chicligasta,005,0060A,1713,302,345,51,1,78,134,5,34
23,Chicligasta,005,0060A,1714,300,343,59,1,99,108,4,30
23,Chicligasta,005,0060A,1715,281,345,36,1,87,142,3,13
23,Chicligasta,005,0060A,1716,297,345,39,0,99,139,3,17
23,Chicligasta,005,0060A,1717,290,345,34,3,98,128,3,27
23,Chicligasta,005,0060A,1718,296,345,31,2,119,106,7,33
23,Chicligasta,005,0060A,1719,292,343,37,1,94,136,5,20
23,Chicligasta,005,0060A,1720,287,346,40,0,102,125,3,17
23,Chicligasta,005,0060A,1721,288,347,30,0,87,123,7,41
23,Chicligasta,005,0060A,1722,312,344,67,1,77,150,4,14
23,Chicligasta,005,0060A,1723,285,347,34,3,100,115,7,29
23,Chicligasta,005,0060A,1724,286,343,39,1,116,98,8,25
23,Chicligasta,005,0060A,1725,297,346,50,1,85,124,9,29
23,Chicligasta,005,0060A,1726,288,344,44,1,81,137,6,20
23,Chicligasta,005,0060A,1727,297,343,31,2,98,124,3,41
23,Chicligasta,005,0060A,1728,298,348,44,2,107,113,4,30
23,Chicligasta,005,0060A,1729,277,343,54,0,79,117,10,17
23,Chicligasta,005,0060A,1730,287,343,35,3,102,119,8,23
23,Chicligasta,005,0060A,1731,289,344,49,2,96,115,7,22
23,Chicligasta,005,0060A,1732,278,345,36,0,88,127,1,26
23,Chicligasta,005,0060A,1733,295,343,39,3,99,138,2,17
23,Chicligasta,005,0060A,1734,293,344,41,3,96,126,5,25
23,Chicligasta,005,0060B,1735,280,337,38,9,191,35,1,15
