codprov,depto,coddepto,circuito,mesa,validos,electores,blancos,nulos,fr,fit,cmb,pj
23,Chicligasta,005,0060 ,1736,284,346,0,5,26,17,138,103
23,Chicligasta,005,0060 ,1737,283,346,2,4,36,5,165,75
23,Chicligasta,005,0060 ,1738,290,346,2,1,13,4,150,121
23,Chicligasta,005,0060 ,1739,286,346,3,3,21,10,137,115
23,Chicligasta,005,0060 ,1740,278,346,5,6,24,5,119,125
23,Chicligasta,005,0060 ,1741,289,346,1,2,17,9,161,101
23,Chicligasta,005,0060 ,1742,276,346,2,6,33,11,116,114
23,Chicligasta,005,0060 ,1743,269,346,2,2,19,14,127,107
23,Chicligasta,005,0060 ,1744,269,346,5,12,21,15,112,116
23,Chicligasta,005,0060 ,1745,289,346,1,8,31,5,123,129
23,Chicligasta,005,0060 ,1746,276,346,0,6,20,7,146,103
23,Chicligasta,005,0060 ,1747,289,346,2,7,33,8,170,76
23,Chicligasta,005,0060 ,1748,286,346,0,8,21,12,133,120
23,Chicligasta,005,0060 ,1749,275,346,3,4,20,14,116,122
23,Chicligasta,005,0060A,1750,277,342,2,3,35,9,136,95
23,Chicligasta,005,0060A,1751,279,342,1,2,22,9,157,90
23,Chicligasta,005,0060A,1752,279,342,0,3,30,8,157,84
23,Chicligasta,005,0060A,1753,282,342,0,3,28,7,144,103
23,Chicligasta,005,0060A,1754,281,342,3,4,29,9,153,87
23,Chicligasta,005,0060A,1755,284,342,1,3,32,11,162,78
23,Chicligasta,005,0060A,1756,283,342,0,4,30,9,162,82
23,Chicligasta,005,0060A,1757,287,342,0,5,30,5,175,77
23,Chicligasta,005,0060A,1758,286,342,4,2,23,14,162,83
23,Chicligasta,005,0060A,1759,277,342,0,2,23,13,156,85
23,Chicligasta,005,0060A,1760,285,342,5,7,33,12,142,93
23,Chicligasta,005,0060A,1761,276,342,1,1,23,10,168,74
23,Chicligasta,005,0060A,1762,288,342,5,3,30,4,180,69
23,Chicligasta,005,0060A,1763,282,342,0,5,23,7,153,99
23,Chicligasta,005,0060A,1764,281,342,1,4,42,14,136,88
23,Chicligasta,005,0060A,1765,267,341,0,2,26,12,137,92
23,Chicligasta,005,0060A,1766,282,341,2,0,37,13,140,90
23,Chicligasta,005,0060A,1767,283,341,0,2,26,8,164,85
23,Chicligasta,005,0060A,1768,294,341,2,4,27,9,160,96
23,Chicligasta,005,0060A,1769,283,341,1,6,22,9,167,84
23,Chicligasta,005,0060A,1770,272,341,2,0,20,10,169,71
23,Chicligasta,005,0060A,1771,283,341,1,5,24,9,155,94
23,Chicligasta,005,0060A,1772,285,341,4,5,25,8,171,77
23,Chicligasta,005,0060A,1773,282,341,2,3,20,10,166,84
23,Chicligasta,005,0060A,1774,290,341,3,1,16,10,174,87
23,Chicligasta,005,0060A,1775,277,341,2,0,13,8,158,96
23,Chicligasta,005,0060A,1776,268,341,0,1,29,14,124,101
23,Chicligasta,005,0060A,1777,265,341,1,0,26,10,162,66
23,Chicligasta,005,0060A,1778,274,341,1,3,31,11,153,78
23,Chicligasta,005,0060A,1779,272,341,2,2,24,10,145,91
23,Chicligasta,005,0060A,1780,276,341,2,3,21,10,171,72
23,Chicligasta,005,0060A,1781,288,341,1,2,28,7,161,91
23,Chicligasta,005,0060B,1782,287,346,2,3,22,4,102,157
23,Chicligasta,005,0060B,1783,296,346,0,4,18,6,130,142
23,Chicligasta,005,0060B,1784,297,346,1,4,22,4,112,158
23,Chicligasta,005,0060B,1785,299,346,1,3,22,3,117,156
23,Chicligasta,005,0060B,1786,293,346,4,4,19,5,135,130
23,Chicligasta,005,0060B,1787,279,346,1,4,28,6,98,146
23,Chicligasta,005,0060B,1788,289,345,3,4,20,2,106,158
23,Chicligasta,005,0060B,1789,289,345,0,2,18,5,136,130
23,Chicligasta,005,0060B,1790,292,345,2,4,34,7,108,141
23,Chicligasta,005,0060B,1791,296,345,2,4,23,5,112,154
23,Chicligasta,005,0060B,1792,296,345,2,0,20,4,121,149
23,Chicligasta,005,0060B,1793,302,345,1,7,18,8,129,146
23,Chicligasta,005,0060B,1794,297,345,3,4,16,5,128,145
